GHG Scopes and categories L1,GHG Scopes and categories L2,Activity L1,Activity L2,Region,Activity unit,Year,Readable unique string,Emission factor [kg CO2e/unit],Emission factor (location-based) [kg CO2e/unit],Emission factor (market-based) [kg CO2e/unit],Source,Description,Link,KEY
Scope 3,Waste generated in operations,Fabricated metal products,Aluminium cans and foil (excl. forming) (Closed-loop),GB,tonnes,2022,Scope3_Waste-generated-in-operations_Fabricated-metal-products_Aluminium-cans-and-foil-(excl.-forming)-(Closed-loop)_GB_tonnes_2022,21.2801937984496,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_t_wasteGeneratedInOperations_fabricatedMetalProducts_aluminiumCansAndFoilExcl.FormingClosedloop
Scope 3,Waste generated in operations,Fabricated metal products,Aluminium cans and foil (excl. forming) (Combustion),GB,tonnes,2022,Scope3_Waste-generated-in-operations_Fabricated-metal-products_Aluminium-cans-and-foil-(excl.-forming)-(Combustion)_GB_tonnes_2022,21.2801937984496,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_t_wasteGeneratedInOperations_fabricatedMetalProducts_aluminiumCansAndFoilExcl.FormingCombustion
Scope 3,Waste generated in operations,Fabricated metal products,Aluminium cans and foil (excl. forming) (Landfill),GB,tonnes,2022,Scope3_Waste-generated-in-operations_Fabricated-metal-products_Aluminium-cans-and-foil-(excl.-forming)-(Landfill)_GB_tonnes_2022,8.88327131782946,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_t_wasteGeneratedInOperations_fabricatedMetalProducts_aluminiumCansAndFoilExcl.FormingLandfill
Scope 3,Waste generated in operations,Fabricated metal products,Aluminium cans and foil (excl. forming) (Open-loop),GB,tonnes,2022,Scope3_Waste-generated-in-operations_Fabricated-metal-products_Aluminium-cans-and-foil-(excl.-forming)-(Open-loop)_GB_tonnes_2022,21.2801937984496,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_t_wasteGeneratedInOperations_fabricatedMetalProducts_aluminiumCansAndFoilExcl.FormingOpenloop
Scope 3,Waste generated in operations,Fabricated metal products,Mixed cans (Closed-loop),GB,tonnes,2022,Scope3_Waste-generated-in-operations_Fabricated-metal-products_Mixed-cans-(Closed-loop)_GB_tonnes_2022,21.2801937984496,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_t_wasteGeneratedInOperations_fabricatedMetalProducts_mixedCansClosedloop
Scope 3,Waste generated in operations,Fabricated metal products,Mixed cans (Combustion),GB,tonnes,2022,Scope3_Waste-generated-in-operations_Fabricated-metal-products_Mixed-cans-(Combustion)_GB_tonnes_2022,21.2801937984496,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_t_wasteGeneratedInOperations_fabricatedMetalProducts_mixedCansCombustion
Scope 3,Waste generated in operations,Fabricated metal products,Mixed cans (Landfill),GB,tonnes,2022,Scope3_Waste-generated-in-operations_Fabricated-metal-products_Mixed-cans-(Landfill)_GB_tonnes_2022,8.88327131782946,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_t_wasteGeneratedInOperations_fabricatedMetalProducts_mixedCansLandfill
Scope 3,Waste generated in operations,Fabricated metal products,Mixed cans (Open-loop),GB,tonnes,2022,Scope3_Waste-generated-in-operations_Fabricated-metal-products_Mixed-cans-(Open-loop)_GB_tonnes_2022,21.2801937984496,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_t_wasteGeneratedInOperations_fabricatedMetalProducts_mixedCansOpenloop
Scope 3,Waste generated in operations,Fabricated metal products,Steel cans (Closed-loop),GB,tonnes,2022,Scope3_Waste-generated-in-operations_Fabricated-metal-products_Steel-cans-(Closed-loop)_GB_tonnes_2022,21.2801937984496,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_t_wasteGeneratedInOperations_fabricatedMetalProducts_steelCansClosedloop
Scope 3,Waste generated in operations,Fabricated metal products,Steel cans (Combustion),GB,tonnes,2022,Scope3_Waste-generated-in-operations_Fabricated-metal-products_Steel-cans-(Combustion)_GB_tonnes_2022,21.2801937984496,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_t_wasteGeneratedInOperations_fabricatedMetalProducts_steelCansCombustion
Scope 3,Waste generated in operations,Fabricated metal products,Steel cans (Landfill),GB,tonnes,2022,Scope3_Waste-generated-in-operations_Fabricated-metal-products_Steel-cans-(Landfill)_GB_tonnes_2022,8.88327131782946,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_t_wasteGeneratedInOperations_fabricatedMetalProducts_steelCansLandfill
Scope 3,Waste generated in operations,Fabricated metal products,Steel cans (Open-loop),GB,tonnes,2022,Scope3_Waste-generated-in-operations_Fabricated-metal-products_Steel-cans-(Open-loop)_GB_tonnes_2022,21.2801937984496,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_t_wasteGeneratedInOperations_fabricatedMetalProducts_steelCansOpenloop
Scope 3,Waste generated in operations,Glass,Glass (Closed-loop),GB,tonnes,2022,Scope3_Waste-generated-in-operations_Glass_Glass-(Closed-loop)_GB_tonnes_2022,21.2801937984496,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_t_wasteGeneratedInOperations_glass_glassClosedloop
Scope 3,Waste generated in operations,Glass,Glass (Combustion),GB,tonnes,2022,Scope3_Waste-generated-in-operations_Glass_Glass-(Combustion)_GB_tonnes_2022,21.2801937984496,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_t_wasteGeneratedInOperations_glass_glassCombustion
Scope 3,Waste generated in operations,Glass,Glass (Landfill),GB,tonnes,2022,Scope3_Waste-generated-in-operations_Glass_Glass-(Landfill)_GB_tonnes_2022,8.88327131782946,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_t_wasteGeneratedInOperations_glass_glassLandfill
Scope 3,Waste generated in operations,Glass,Glass (Open-loop),GB,tonnes,2022,Scope3_Waste-generated-in-operations_Glass_Glass-(Open-loop)_GB_tonnes_2022,21.2801937984496,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_t_wasteGeneratedInOperations_glass_glassOpenloop
Scope 3,Waste generated in operations,Metals,Metals (Closed-loop),GB,tonnes,2022,Scope3_Waste-generated-in-operations_Metals_Metals-(Closed-loop)_GB_tonnes_2022,0.98470835,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_t_wasteGeneratedInOperations_metals_metalsClosedloop
Scope 3,Waste generated in operations,Metals,Metals (Landfill),GB,tonnes,2022,Scope3_Waste-generated-in-operations_Metals_Metals-(Landfill)_GB_tonnes_2022,1.2643491,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_t_wasteGeneratedInOperations_metals_metalsLandfill
Scope 3,Waste generated in operations,Metals,Scrap metal (Closed-loop),GB,tonnes,2022,Scope3_Waste-generated-in-operations_Metals_Scrap-metal-(Closed-loop)_GB_tonnes_2022,21.2801937984496,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_t_wasteGeneratedInOperations_metals_scrapMetalClosedloop
Scope 3,Waste generated in operations,Metals,Scrap metal (Combustion),GB,tonnes,2022,Scope3_Waste-generated-in-operations_Metals_Scrap-metal-(Combustion)_GB_tonnes_2022,21.2801937984496,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_t_wasteGeneratedInOperations_metals_scrapMetalCombustion
Scope 3,Waste generated in operations,Metals,Scrap metal (Landfill),GB,tonnes,2022,Scope3_Waste-generated-in-operations_Metals_Scrap-metal-(Landfill)_GB_tonnes_2022,8.88327131782946,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_t_wasteGeneratedInOperations_metals_scrapMetalLandfill
Scope 3,Waste generated in operations,Metals,Scrap metal (Open-loop),GB,tonnes,2022,Scope3_Waste-generated-in-operations_Metals_Scrap-metal-(Open-loop)_GB_tonnes_2022,21.2801937984496,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_t_wasteGeneratedInOperations_metals_scrapMetalOpenloop
Scope 3,Waste generated in operations,Organic,Food and drink waste (Anaerobic digestion),GB,tonnes,2022,Scope3_Waste-generated-in-operations_Organic_Food-and-drink-waste-(Anaerobic-digestion)_GB_tonnes_2022,8.91058139534884,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_t_wasteGeneratedInOperations_organic_foodAndDrinkWasteAnaerobicDigestion
Scope 3,Waste generated in operations,Organic,Food and drink waste (Combustion),GB,tonnes,2022,Scope3_Waste-generated-in-operations_Organic_Food-and-drink-waste-(Combustion)_GB_tonnes_2022,21.2801937984496,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_t_wasteGeneratedInOperations_organic_foodAndDrinkWasteCombustion
Scope 3,Waste generated in operations,Organic,Food and drink waste (Composting),GB,tonnes,2022,Scope3_Waste-generated-in-operations_Organic_Food-and-drink-waste-(Composting)_GB_tonnes_2022,8.91058139534884,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_t_wasteGeneratedInOperations_organic_foodAndDrinkWasteComposting
Scope 3,Waste generated in operations,Organic,Food and drink waste (Landfill),GB,tonnes,2022,Scope3_Waste-generated-in-operations_Organic_Food-and-drink-waste-(Landfill)_GB_tonnes_2022,626.856145223945,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_t_wasteGeneratedInOperations_organic_foodAndDrinkWasteLandfill
Scope 3,Waste generated in operations,Organic,Garden waste (Anaerobic digestion),GB,tonnes,2022,Scope3_Waste-generated-in-operations_Organic_Garden-waste-(Anaerobic-digestion)_GB_tonnes_2022,8.91058139534884,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_t_wasteGeneratedInOperations_organic_gardenWasteAnaerobicDigestion
Scope 3,Waste generated in operations,Organic,Garden waste (Combustion),GB,tonnes,2022,Scope3_Waste-generated-in-operations_Organic_Garden-waste-(Combustion)_GB_tonnes_2022,21.2801937984496,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_t_wasteGeneratedInOperations_organic_gardenWasteCombustion
Scope 3,Waste generated in operations,Organic,Garden waste (Composting),GB,tonnes,2022,Scope3_Waste-generated-in-operations_Organic_Garden-waste-(Composting)_GB_tonnes_2022,8.91058139534884,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_t_wasteGeneratedInOperations_organic_gardenWasteComposting
Scope 3,Waste generated in operations,Organic,Garden waste (Landfill),GB,tonnes,2022,Scope3_Waste-generated-in-operations_Organic_Garden-waste-(Landfill)_GB_tonnes_2022,578.940412780938,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_t_wasteGeneratedInOperations_organic_gardenWasteLandfill
Scope 3,Waste generated in operations,Organic,Mixed food and garden waste (Anaerobic digestion),GB,tonnes,2022,Scope3_Waste-generated-in-operations_Organic_Mixed-food-and-garden-waste-(Anaerobic-digestion)_GB_tonnes_2022,8.91058139534884,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_t_wasteGeneratedInOperations_organic_mixedFoodAndGardenWasteAnaerobicDigestion
Scope 3,Waste generated in operations,Organic,Mixed food and garden waste (Combustion),GB,tonnes,2022,Scope3_Waste-generated-in-operations_Organic_Mixed-food-and-garden-waste-(Combustion)_GB_tonnes_2022,21.2801937984496,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_t_wasteGeneratedInOperations_organic_mixedFoodAndGardenWasteCombustion
Scope 3,Waste generated in operations,Organic,Mixed food and garden waste (Composting),GB,tonnes,2022,Scope3_Waste-generated-in-operations_Organic_Mixed-food-and-garden-waste-(Composting)_GB_tonnes_2022,8.91058139534884,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_t_wasteGeneratedInOperations_organic_mixedFoodAndGardenWasteComposting
Scope 3,Waste generated in operations,Organic,Mixed food and garden waste (Landfill),GB,tonnes,2022,Scope3_Waste-generated-in-operations_Organic_Mixed-food-and-garden-waste-(Landfill)_GB_tonnes_2022,587.325665958464,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_t_wasteGeneratedInOperations_organic_mixedFoodAndGardenWasteLandfill
Scope 3,Waste generated in operations,Organic,Soils (Closed-loop),GB,tonnes,2022,Scope3_Waste-generated-in-operations_Organic_Soils-(Closed-loop)_GB_tonnes_2022,0.98470835,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_t_wasteGeneratedInOperations_organic_soilsClosedloop
Scope 3,Waste generated in operations,Organic,Soils (Landfill),GB,tonnes,2022,Scope3_Waste-generated-in-operations_Organic_Soils-(Landfill)_GB_tonnes_2022,17.5771404492864,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_t_wasteGeneratedInOperations_organic_soilsLandfill
Scope 3,Waste generated in operations,Paper and cardboard,Books (Closed-loop),GB,tonnes,2022,Scope3_Waste-generated-in-operations_Paper-and-cardboard_Books-(Closed-loop)_GB_tonnes_2022,21.2801937984496,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_t_wasteGeneratedInOperations_paperAndCardboard_booksClosedloop
Scope 3,Waste generated in operations,Paper and cardboard,Books (Combustion),GB,tonnes,2022,Scope3_Waste-generated-in-operations_Paper-and-cardboard_Books-(Combustion)_GB_tonnes_2022,21.2801937984496,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_t_wasteGeneratedInOperations_paperAndCardboard_booksCombustion
Scope 3,Waste generated in operations,Paper and cardboard,Books (Landfill),GB,tonnes,2022,Scope3_Waste-generated-in-operations_Paper-and-cardboard_Books-(Landfill)_GB_tonnes_2022,1041.78497259273,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_t_wasteGeneratedInOperations_paperAndCardboard_booksLandfill
Scope 3,Waste generated in operations,Paper and cardboard,Cardboard (Closed-loop),GB,tonnes,2022,Scope3_Waste-generated-in-operations_Paper-and-cardboard_Cardboard-(Closed-loop)_GB_tonnes_2022,21.2801937984496,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_t_wasteGeneratedInOperations_paperAndCardboard_cardboardClosedloop
Scope 3,Waste generated in operations,Paper and cardboard,Cardboard (Combustion),GB,tonnes,2022,Scope3_Waste-generated-in-operations_Paper-and-cardboard_Cardboard-(Combustion)_GB_tonnes_2022,21.2801937984496,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_t_wasteGeneratedInOperations_paperAndCardboard_cardboardCombustion
Scope 3,Waste generated in operations,Paper and cardboard,Cardboard (Composting),GB,tonnes,2022,Scope3_Waste-generated-in-operations_Paper-and-cardboard_Cardboard-(Composting)_GB_tonnes_2022,8.91058139534884,,,BEIS/DEFRA,The BEIS/DERFA database. maintained by the Department for Business. Energy. and Industrial Strategy (BEIS) in the United Kingdom. is a comprehensive repository of emission factors. These factors quantify the amount of greenhouse gases released per unit of activity or fuel consumption. enabling organizations to estimate their carbon footprint and understand the environmental impact of their operations. ,https://www.gov.uk/government/publications/greenhouse-gas-reporting-conversion-factors-2022,GB_2022_t_wasteGeneratedInOperations_paperAndCardboard_cardboardComposting
